,Name,Sex,Age,Team,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
21143,RUDOLF BEZDK,M,20,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,BOXING,BOXING MEN'S FLYWEIGHT,NONE
41670,JAN CHYTR,M,19,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,BOXING,BOXING MEN'S LIGHTWEIGHT,NONE
30953,JAN BRZK-FELIX,M,24,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,CANOEING,"CANOEING MEN'S CANADIAN DOUBLES, 1,000 METRES",GOLD
30952,FRANTIEK BRZK (-FELEK),M,21,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,CANOEING,"CANOEING MEN'S KAYAK DOUBLES, 1,000 METRES",NONE
60301,JOSEF DUSIL,M,25,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,CANOEING,"CANOEING MEN'S KAYAK DOUBLES, 1,000 METRES",NONE
37778,ZDENK ERNICK,M,22,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,CANOEING,"CANOEING MEN'S KAYAK DOUBLES, 10,000 METRES",NONE
30951,FRANTIEK BRZK (-FELEK),M,21,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,CANOEING,"CANOEING MEN'S KAYAK SINGLES, 10,000 METRES",NONE
19449,"GUSTAV ""GUSTL"" BERAUER",M,23,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,CROSS COUNTRY SKIING,CROSS COUNTRY SKIING MEN'S 18 KILOMETRES,NONE
19451,"GUSTAV ""GUSTL"" BERAUER",M,23,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,CROSS COUNTRY SKIING,CROSS COUNTRY SKIING MEN'S 4 X 10 KILOMETRES RELAY,NONE
33043,MILOSLAV BUZEK,M,36,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S JUMPING, INDIVIDUAL",NONE
42938,JULIUS OEK,M,36,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S JUMPING, INDIVIDUAL",NONE
33044,MILOSLAV BUZEK,M,36,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S JUMPING, TEAM",NONE
42939,JULIUS OEK,M,36,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S JUMPING, TEAM",NONE
32114,OTOMAR BURE,M,29,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S THREE-DAY EVENT, INDIVIDUAL",NONE
56531,JOSEF DOBE,M,32,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S THREE-DAY EVENT, INDIVIDUAL",NONE
32115,OTOMAR BURE,M,29,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S THREE-DAY EVENT, TEAM",NONE
56532,JOSEF DOBE,M,32,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S THREE-DAY EVENT, TEAM",NONE
18926,JOSEF BENEDIK,M,38,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, INDIVIDUAL",NONE
18927,JOSEF BENEDIK,M,38,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, TEAM",NONE
19995,ROBERT BERGMANN,M,31,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
19996,ROBERT BERGMANN,M,31,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
12819,JAROSLAVA BAJEROV,F,26,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,GYMNASTICS,GYMNASTICS WOMEN'S TEAM ALL-AROUND,SILVER
52708,VLASTA DKANOV,F,26,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,GYMNASTICS,GYMNASTICS WOMEN'S TEAM ALL-AROUND,SILVER
56533,BOENA DOBEOV (-KALOV),F,21,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,GYMNASTICS,GYMNASTICS WOMEN'S TEAM ALL-AROUND,SILVER
24419,JOSEF BOH,M,21,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,ICE HOCKEY,ICE HOCKEY MEN'S ICE HOCKEY,NONE
37897,ALOIS CETKOVSK,M,27,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,ICE HOCKEY,ICE HOCKEY MEN'S ICE HOCKEY,NONE
19450,"GUSTAV ""GUSTL"" BERAUER",M,23,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,NORDIC COMBINED,NORDIC COMBINED MEN'S INDIVIDUAL,NONE
14200,RUDOLF BARNEK,M,26,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,ROWING,ROWING MEN'S COXED EIGHTS,NONE
28259,KAREL BRANDSTTTER,M,21,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,ROWING,ROWING MEN'S COXED EIGHTS,NONE
28913,MILOSLAV BREPTA,M,33,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,SAILING,SAILING MIXED ONE PERSON DINGHY,NONE
37746,FRANTIEK ERMK,M,41,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,SHOOTING,"SHOOTING MEN'S SMALL-BORE RIFLE, PRONE, 50 METRES",NONE
31371,OLDICH BUREK,M,20,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,SKI JUMPING,"SKI JUMPING MEN'S NORMAL HILL, INDIVIDUAL",NONE
64055,JAN FELIX ERBERT,M,18,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,SWIMMING,SWIMMING MEN'S 200 METRES BREASTSTROKE,NONE
26732,ELIKA BOUBELOV,F,20,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,SWIMMING,SWIMMING WOMEN'S 200 METRES BREASTSTROKE,NONE
26731,LEEK BOUBELA,M,26,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,WATER POLO,WATER POLO MEN'S WATER POLO,NONE
32711,JOSEF BUEK,M,34,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,WATER POLO,WATER POLO MEN'S WATER POLO,NONE
63962,KURT EPSTEIN,M,32,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,WATER POLO,WATER POLO MEN'S WATER POLO,NONE
17385,VCLAV BEV,M,27,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,WEIGHTLIFTING,WEIGHTLIFTING MEN'S HEAVYWEIGHT,NONE
30521,JOSEF BRUMLK,M,24,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,WEIGHTLIFTING,WEIGHTLIFTING MEN'S LIGHT-HEAVYWEIGHT,NONE
13266,ANTONN BALDA,M,26,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,WEIGHTLIFTING,WEIGHTLIFTING MEN'S LIGHTWEIGHT,NONE
28585,VCLAV BRDEK,M,22,CZECHOSLOVAKIA,CZECHOSLOVAKIA,TCH,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S LIGHTWEIGHT, FREESTYLE",NONE
10278,NAZM ASLANGIL,M,25,TURKEY,TURKEY,TUR,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,ALPINE SKIING,ALPINE SKIING MEN'S COMBINED,NONE
64081,REAT ERCE,M,17,TURKEY,TURKEY,TUR,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,ALPINE SKIING,ALPINE SKIING MEN'S COMBINED,NONE
4437,BURHANETTIN EREF ALEMDAR,M,19,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,BASKETBALL,BASKETBALL MEN'S BASKETBALL,NONE
9717,HAYRI ARSEBK,M,21,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,BASKETBALL,BASKETBALL MEN'S BASKETBALL,NONE
64637,NIHAT RZA ERTU,M,20,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,BASKETBALL,BASKETBALL MEN'S BASKETBALL,NONE
64082,REAT ERCE,M,17,TURKEY,TURKEY,TUR,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,CROSS COUNTRY SKIING,CROSS COUNTRY SKIING MEN'S 4 X 10 KILOMETRES RELAY,NONE
64498,SADRI ERKL,M,21,TURKEY,TURKEY,TUR,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,CROSS COUNTRY SKIING,CROSS COUNTRY SKIING MEN'S 4 X 10 KILOMETRES RELAY,NONE
22033,KAZM BINGEN,M,24,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,CYCLING,"CYCLING MEN'S ROAD RACE, INDIVIDUAL",NONE
34637,KIRKOR CANBAZYAN,M,24,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,CYCLING,"CYCLING MEN'S ROAD RACE, INDIVIDUAL",NONE
22034,KAZM BINGEN,M,24,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,CYCLING,"CYCLING MEN'S ROAD RACE, TEAM",NONE
34638,KIRKOR CANBAZYAN,M,24,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,CYCLING,"CYCLING MEN'S ROAD RACE, TEAM",NONE
64565,SAADETTIN EROKAY,M,27,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,EQUESTRIAN,"EQUESTRIANISM MEN'S THREE-DAY EVENT, INDIVIDUAL",NONE
1555,ORHAN ADA,M,20,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, INDIVIDUAL",NONE
13382,ENVER BALKAN,M,34,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, INDIVIDUAL",NONE
1556,ORHAN ADA,M,20,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, TEAM",NONE
13383,ENVER BALKAN,M,34,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, TEAM",NONE
37579,ILHAMI ENE,M,26,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, TEAM",NONE
10008,SUAT F. AANI,F,19,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING WOMEN'S FOIL, INDIVIDUAL",NONE
34149,HALET AMBEL,F,19,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING WOMEN'S FOIL, INDIVIDUAL",NONE
3108,LTF AKSOY,M,25,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
3835,SMAIL HAKK ALA,M,25,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
5396,YAAR ALPASLAN,M,22,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
5499,SAIT ALTNORDU,M,24,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
9192,FIKRET ARCAN,M,24,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
9303,CIHAT ARMAN,M,21,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
64486,REBII ERKAL,M,25,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
16566,BEHZAT BAYDAR,M,35,MARMARA,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,SAILING,SAILING MIXED TWO PERSON KEELBOAT,NONE
33633,AHMET AKRYLDZ,M,24,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S BANTAMWEIGHT, FREESTYLE",NONE
64499,HSEYIN ERKMEN,M,20,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S BANTAMWEIGHT, GRECO-ROMAN",NONE
64488,YAAR ERKAN,M,25,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S FEATHERWEIGHT, FREESTYLE",NONE
64487,YAAR ERKAN,M,25,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S FEATHERWEIGHT, GRECO-ROMAN",GOLD
42907,MEHMET OBAN,M,31,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S HEAVYWEIGHT, FREESTYLE",NONE
42906,MEHMET OBAN,M,31,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S HEAVYWEIGHT, GRECO-ROMAN",NONE
11102,MUSTAFA AVCIOLU-AKMAK,M,26,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S LIGHT-HEAVYWEIGHT, FREESTYLE",NONE
11101,MUSTAFA AVCIOLU-AKMAK,M,26,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S LIGHT-HEAVYWEIGHT, GRECO-ROMAN",NONE
9207,MEHMET SAIM ARKAN,M,30,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S LIGHTWEIGHT, GRECO-ROMAN",NONE
64083,HSEYIN ERETIN,M,24,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S WELTERWEIGHT, FREESTYLE",NONE
16670,NURETTIN BAYTORUN,M,28,TURKEY,TURKEY,TUR,1936 SUMMER,1936,SUMMER,BERLIN,WRESTLING,"WRESTLING MEN'S WELTERWEIGHT, GRECO-ROMAN",NONE
2124,GREGORIO AGS MURUZABAL,M,23,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BASKETBALL,BASKETBALL MEN'S BASKETBALL,NONE
20324,HUMBERTO BERNASCONI GALVAR,M,23,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BASKETBALL,BASKETBALL MEN'S BASKETBALL,NONE
28344,RODOLFO BRASELLI,M,27,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BASKETBALL,BASKETBALL MEN'S BASKETBALL,NONE
51641,PRUDENCIO DE PENA GMEZ,M,23,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BASKETBALL,BASKETBALL MEN'S BASKETBALL,NONE
9662,ARQUMEDES ARRIETA,M,18,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BOXING,BOXING MEN'S FEATHERWEIGHT,NONE
67241,JOS FEANS,M,24,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BOXING,BOXING MEN'S HEAVYWEIGHT,NONE
1707,ANTONIO R. ADIPE MARRONE,M,24,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BOXING,BOXING MEN'S LIGHT-HEAVYWEIGHT,NONE
28708,JUAN BREGALIANO,M,24,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BOXING,BOXING MEN'S MIDDLEWEIGHT,NONE
45232,FRANCISCO COSTANZO MILANO,M,23,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,BOXING,BOXING MEN'S WELTERWEIGHT,NONE
19327,CARMELO BENTANCUR,M,37,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, INDIVIDUAL",NONE
51108,JOS JULIN REGINO DE LA FUENTE VZQUEZ,M,32,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, INDIVIDUAL",NONE
19328,CARMELO BENTANCUR,M,37,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, TEAM",NONE
51109,JOS JULIN REGINO DE LA FUENTE VZQUEZ,M,32,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,FENCING,"FENCING MEN'S SABRE, TEAM",NONE
5348,ISIDORO ALBERTO ALONSO B,M,39,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,ROWING,ROWING MEN'S COXED FOURS,NONE
60348,JUAN ANDRS JOS DUTRA ROMERO,M,22,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,ROWING,ROWING MEN'S COXED FOURS,NONE
19274,BALDOMIRO BENQUET,M,29,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,ROWING,ROWING MEN'S COXLESS PAIRS,NONE
19275,GABRIEL BENQUET,M,31,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,ROWING,ROWING MEN'S COXLESS PAIRS,NONE
15885,ALBERTO G. BATIGNANI TRUCCO,M,23,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,WATER POLO,WATER POLO MEN'S WATER POLO,NONE
36960,JOS GABINO CASTRO PORCA,M,21,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,WATER POLO,WATER POLO MEN'S WATER POLO,NONE
45256,JULIO CSAR COSTEMALLE,M,22,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,WATER POLO,WATER POLO MEN'S WATER POLO,NONE
69127,FRANCISCO ALBERTO FIGUEROA SERANTES,M,30,URUGUAY,URUGUAY,URU,1936 SUMMER,1936,SUMMER,BERLIN,WATER POLO,WATER POLO MEN'S WATER POLO,NONE
60253,"RICHARD HENRY ""DICK"" DURRANCE, JR.",M,21,UNITED STATES,UNITED STATES,USA,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,ALPINE SKIING,ALPINE SKIING MEN'S COMBINED,NONE
22151,MARY ELIZABETH BIRD (-YOUNG),F,25,UNITED STATES,UNITED STATES,USA,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,ALPINE SKIING,ALPINE SKIING WOMEN'S COMBINED,NONE
26909,"HELEN BOUGHTON-LEIGH (BENDELARI-, -MCALPIN)",F,30,UNITED STATES,UNITED STATES,USA,1936 WINTER,1936,WINTER,GARMISCH-PARTENKIRCHEN,ALPINE SKIING,ALPINE SKIING WOMEN'S COMBINED,NONE
16269,DWIGHT JAMES BAUM,M,50,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED ARCHITECTURE, ARCHITECTURAL DESIGNS",NONE
29975,ARCHIBALD MANNING BROWN,M,55,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED ARCHITECTURE, ARCHITECTURAL DESIGNS",NONE
42869,ROLAND ELI COATE,M,45,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED ARCHITECTURE, ARCHITECTURAL DESIGNS",NONE
30565,AVERY BRUNDAGE,M,48,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED LITERATURE, UNKNOWN EVENT",NONE
16510,MICHAEL POSNER BAXTE,M,46,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
16811,GIFFORD REYNOLDS BEAL,M,57,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
19308,FRANK WESTON BENSON,M,74,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
25773,CARL OSCAR BORG,M,57,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
46392,PERCY LEO CROSBY,M,44,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
53877,JAMES MORGAN DENNIS,M,44,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
61078,HAROLD KERR EBY,M,46,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
65218,THOMAS CHURCHILL ETTINGER,M,33,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
65779,RALPH FABRI,M,42,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED PAINTING, UNKNOWN EVENT",NONE
30112,"JOSEPH ""JOE"" BROWN",M,27,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED SCULPTURING, STATUES",NONE
58010,EDWARD BRUCE DOUGLAS,M,49,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ART COMPETITIONS,"ART COMPETITIONS MIXED SCULPTURING, STATUES",NONE
47220,GLENN VERNICE CUNNINGHAM,M,26,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,"ATHLETICS MEN'S 1,500 METRES",SILVER
50108,GLEN WILSON DAWSON,M,30,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,"ATHLETICS MEN'S 3,000 METRES STEEPLECHASE",NONE
58494,FOY DRAPER,M,22,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S 4 X 100 METRES RELAY,GOLD
33475,HAROLD D. CAGLE,M,22,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S 4 X 400 METRES RELAY,SILVER
69895,"ALFRED LORD ""AL"" FITCH",M,23,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S 4 X 400 METRES RELAY,SILVER
52390,"THOMAS MARSHALL ""TOM"" DECKARD",M,20,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,"ATHLETICS MEN'S 5,000 METRES",NONE
46379,"GEORGE WILLIAM ERNEST ""ERNIE"" CROSBIE",M,26,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S 50 KILOMETRES WALK,NONE
42221,"ROBERT HYATT ""BOB"" CLARK",M,23,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S DECATHLON,SILVER
35927,"WILLIAM KENNETH ""KEN"" CARPENTER",M,23,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S DISCUS THROW,GOLD
59913,GORDON GLOVER DUNN,M,24,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S DISCUS THROW,SILVER
58652,HENRY FRANCIS DREYER,M,25,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S HAMMER THROW,NONE
67125,DONALD EMERSON FAVOR,M,23,UNITED STATES,UNITED STATES,USA,1936 SUMMER,1936,SUMMER,BERLIN,ATHLETICS,ATHLETICS MEN'S HAMMER THROW,NONE
